CustomerID,AccountNumber,city,country,latitude,longitude,population,total_orders,total_spent,avg_order_value,days_since_last_purchase,days_since_first_purchase,unique_products,avg_days_between_orders,orders_per_month,customer_cohort,will_buy_soon,will_buy_again_6m,has_purchase_history,has_repeat_order_history,city_class,favorite_category_Bikes,favorite_category_Clothing,favorite_category_Components,favorite_category_Unknown
21712,AW00021712,El Cajon,United States,32.7931271,-116.9661548,104449.0,1.0,68.97,22.99,267,267,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21713,AW00021713,Downey,United States,33.941039,-118.127454,110939.0,1.0,14.98,7.49,246,246,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21714,AW00021714,Burien,United States,47.486649,-122.297205,51513.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21715,AW00021715,Walla Walla,United States,46.0625736,-118.3377489,33925.0,1.0,14.98,7.49,350,350,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21716,AW00021716,Burien,United States,47.486649,-122.297205,51513.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21717,AW00021717,Torrance,United States,33.8111684,-118.3497892,142130.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21718,AW00021718,Lincoln Acres,United States,32.6714924,-117.0938475,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
21719,AW00021719,Lebanon,United States,44.5237185,-122.8948681,19344.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21720,AW00021720,Burbank,United States,34.1778858,-118.3075825,104546.0,1.0,14.98,7.49,342,342,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21721,AW00021721,Renton,United States,47.4487206,-122.2003346,105317.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21722,AW00021722,Spring Valley,United States,32.726534,-117.0007288,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Unknown,0,0,0,1
21723,AW00021723,Burlingame,United States,37.582058,-122.362413,30525.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21724,AW00021724,Concord,United States,37.980118,-122.014399,531305.0,1.0,14.98,7.49,200,200,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21725,AW00021725,Victoria,Canada,48.414489876,-123.369013269,363222.0,1.0,4.99,4.99,200,200,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21726,AW00021726,Shawnee,Canada,48.439700695891,-123.484388777746,107037.0,1.0,41.95,10.4875,198,198,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21727,AW00021727,Shawnee,Canada,48.439700695891,-123.484388777746,107037.0,1.0,3578.27,2023.375,1097,1097,1.0,279.25,1.0,existing_returned,0,1,1,0,Unknown,1,0,0,0
21728,AW00021728,Burien,United States,47.486649,-122.297205,51513.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21729,AW00021729,Spokane,United States,47.657214,-117.38497,462286.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
21730,AW00021730,Burbank,United States,34.1778858,-118.3075825,104546.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21731,AW00021731,La Jolla,United States,33.860777179917,-117.864119169879,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Unknown,0,0,0,1
21732,AW00021732,Newton,Canada,53.910505657043,-122.76960555593,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
21733,AW00021733,Marysville,United States,48.0640695,-122.1523397,166250.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21734,AW00021734,Long Beach,United States,33.7683684,-118.1863881,455548.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21735,AW00021735,Daly City,United States,37.6807158,-122.4788821,101964.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21736,AW00021736,Burbank,United States,34.1778858,-118.3075825,104546.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21737,AW00021737,Saint-Denis,France,48.9097,2.34608,115237.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21738,AW00021738,Peterborough,United Kingdom,52.572528071,-0.242483168,194000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21739,AW00021739,Watford,United Kingdom,51.655123527,-0.395735292,90301.0,1.0,37.27,12.423333,299,299,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21740,AW00021740,Watford,United Kingdom,51.655123527,-0.395735292,90301.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21741,AW00021741,N. Vancouver,Canada,49.307666592909,-123.074711357744,107037.0,2.0,4127.25,1375.75,332,1102,3.0,770.0,0.076923076923,existing_not_returned,0,0,1,1,Unknown,1,0,0,0
21742,AW00021742,Langford,Canada,48.449716,-123.504496,107037.0,1.0,30.97,15.485,274,274,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21743,AW00021743,Chula Vista,United States,32.635772,-117.067197,276375.0,1.0,49.97,16.656666,274,274,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21744,AW00021744,Colma,United States,37.6773,-122.457,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
21745,AW00021745,Langley,Canada,49.087664199,-122.651876625,28963.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21746,AW00021746,Lakewood,United States,39.710997,-105.088872,156583.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21747,AW00021747,Burlingame,United States,37.582058,-122.362413,30525.0,1.0,539.99,539.99,334,334,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
21748,AW00021748,Glendale,United States,34.1527,-118.2605335,190748.0,1.0,600.46,150.115,330,330,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21749,AW00021749,Colma,United States,37.6773,-122.457,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Unknown,0,0,0,1
21750,AW00021750,Coronado,United States,32.684631,-117.170566,19015.0,1.0,68.97,22.99,301,301,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21751,AW00021751,Lemon Grove,United States,32.736676,-117.034352,27686.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21752,AW00021752,Calgary,Canada,51.048658387,-114.075156015,1306784.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21753,AW00021753,Beaverton,United States,45.4884449,-122.8042628,97812.0,1.0,78.48,26.16,273,273,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21754,AW00021754,Salem,United States,44.9479025,-123.0095131,268719.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
21755,AW00021755,Coronado,United States,32.684631,-117.170566,19015.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21756,AW00021756,Santa Monica,United States,34.017749,-118.493526,91169.0,1.0,553.97,184.656666,333,333,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21757,AW00021757,Kirkland,United States,47.676241,-122.1925969,92621.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21758,AW00021758,Burien,United States,47.486649,-122.297205,51513.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21759,AW00021759,Westminster,Canada,49.206894239973,-122.906683368099,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Unknown,0,0,0,1
21760,AW00021760,Concord,United States,37.980118,-122.014399,531305.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
21761,AW00021761,Torrance,United States,33.8111684,-118.3497892,142130.0,1.0,134.98,44.993333,196,196,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21762,AW00021762,Everett,United States,47.9845088,-122.2032447,111845.0,1.0,78.96,19.74,362,362,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21763,AW00021763,Redmond,United States,47.6725103,-122.1203575,77353.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21764,AW00021764,Newton,Canada,53.910505657043,-122.76960555593,107037.0,1.0,7.28,3.64,310,310,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21765,AW00021765,Oregon City,United States,45.3318233,-122.5790457,37755.0,1.0,78.48,26.16,234,234,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21766,AW00021766,Bellflower,United States,33.8840817,-118.1274477,76819.0,1.0,539.99,539.99,324,324,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
21767,AW00021767,Bellflower,United States,33.8840817,-118.1274477,76819.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21768,AW00021768,Metchosin,Canada,48.382005,-123.53785,107037.0,2.0,4118.26,2023.375,289,1126,2.0,837.0,0.071428571428,existing_not_returned,0,0,1,1,Unknown,1,0,0,0
21769,AW00021769,Concord,United States,37.980118,-122.014399,531305.0,1.0,603.49,301.745,331,331,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,1,0,0,0
21770,AW00021770,Renton,United States,47.4487206,-122.2003346,105317.0,1.0,23.97,7.99,193,193,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21771,AW00021771,Chula Vista,United States,32.635772,-117.067197,276375.0,1.0,22.93,7.643333,201,201,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21772,AW00021772,Portland,United States,45.5214584,-122.687459,2115140.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
21773,AW00021773,Beaverton,United States,45.4884449,-122.8042628,97812.0,1.0,14.98,7.49,246,246,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21774,AW00021774,Torrance,United States,33.8111684,-118.3497892,142130.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21775,AW00021775,Newport Beach,United States,33.598609,-117.869751,83845.0,1.0,69.97,23.323333,303,303,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21776,AW00021776,Kirkland,United States,47.676241,-122.1925969,92621.0,1.0,23.97,7.99,271,271,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21777,AW00021777,Sooke,Canada,48.376155,-123.737893,15086.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21778,AW00021778,Burien,United States,47.486649,-122.297205,51513.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21779,AW00021779,Concord,United States,37.980118,-122.014399,531305.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21780,AW00021780,Concord,United States,37.980118,-122.014399,531305.0,1.0,77.92,19.48,297,297,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21781,AW00021781,Lynnwood,United States,47.812199,-122.287143,40110.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21782,AW00021782,Beaverton,United States,45.4884449,-122.8042628,97812.0,1.0,49.97,16.656666,275,275,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21783,AW00021783,Burien,United States,47.486649,-122.297205,51513.0,1.0,49.97,16.656666,337,337,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21784,AW00021784,Edmonds,United States,47.800042,-122.3757836,42735.0,1.0,49.97,16.656666,259,259,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21785,AW00021785,Chula Vista,United States,32.635772,-117.067197,276375.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21786,AW00021786,El Cajon,United States,32.7931271,-116.9661548,104449.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21787,AW00021787,Grossmont,United States,32.775319127458,-116.997363424368,107037.0,1.0,17.27,5.756666,343,343,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21788,AW00021788,La Jolla,United States,33.860777179917,-117.864119169879,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Unknown,0,0,0,1
21789,AW00021789,National City,United States,32.6714924,-117.0938475,58893.0,1.0,14.98,7.49,266,266,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21790,AW00021790,San Carlos,United States,37.5027642,-122.2619949,29614.0,1.0,74.46,18.615,233,233,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21791,AW00021791,San Gabriel,United States,34.0884861,-118.0956917,38392.0,1.0,574.98,287.49,305,305,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21792,AW00021792,Victoria,Canada,48.414489876,-123.369013269,363222.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21793,AW00021793,Oregon City,United States,45.3318233,-122.5790457,37755.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21794,AW00021794,Downey,United States,33.941039,-118.127454,110939.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21795,AW00021795,San Gabriel,United States,34.0884861,-118.0956917,38392.0,1.0,613.45,122.69,322,322,5.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21796,AW00021796,Sooke,Canada,48.376155,-123.737893,15086.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21797,AW00021797,Bellingham,United States,48.740767,-122.48838,135591.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21798,AW00021798,Lebanon,United States,44.5237185,-122.8948681,19344.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21799,AW00021799,Lebanon,United States,44.5237185,-122.8948681,19344.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21800,AW00021800,Concord,United States,37.980118,-122.014399,531305.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
21801,AW00021801,Palo Alto,United States,37.448804,-122.131685,67237.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21802,AW00021802,Spring Valley,United States,32.726534,-117.0007288,107037.0,1.0,77.96,19.49,302,302,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21803,AW00021803,Cliffside,Canada,43.712217,-79.244001,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
21804,AW00021804,Port Orchard,United States,47.5236145,-122.6064912,17149.0,1.0,14.98,7.49,188,188,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21805,AW00021805,Renton,United States,47.4487206,-122.2003346,105317.0,1.0,49.97,16.656666,288,288,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21806,AW00021806,Burbank,United States,34.1778858,-118.3075825,104546.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21807,AW00021807,Colma,United States,37.6773,-122.457,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Unknown,0,0,0,1
21808,AW00021808,Downey,United States,33.941039,-118.127454,110939.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21809,AW00021809,Lakewood,United States,39.710997,-105.088872,156583.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21810,AW00021810,Spring Valley,United States,32.726534,-117.0007288,107037.0,1.0,562.96,140.74,333,333,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21811,AW00021811,Colma,United States,37.6773,-122.457,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Unknown,0,0,0,1
21812,AW00021812,Seattle,United States,47.6013573,-122.3294854,3642006.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21813,AW00021813,Shawnee,Canada,48.439700695891,-123.484388777746,107037.0,1.0,3578.27,2023.375,1078,1078,1.0,279.25,1.0,existing_returned,0,1,1,0,Unknown,1,0,0,0
21814,AW00021814,W. Linn,United States,45.3647601,-122.6483271,107037.0,1.0,14.98,7.49,202,202,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21815,AW00021815,Shawnee,Canada,48.439700695891,-123.484388777746,107037.0,1.0,64.47,21.49,298,298,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21816,AW00021816,Saarlouis,Germany,49.3156842,6.7503402,34893.0,1.0,83.47,27.823333,211,211,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,1,0,0
21817,AW00021817,Watford,United Kingdom,51.655123527,-0.395735292,90301.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21818,AW00021818,Orly,France,48.7430023,2.4012892,24658.0,1.0,191.28,63.76,271,271,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21819,AW00021819,Tremblay-En-France,France,48.9502722,2.5726529,107037.0,1.0,32.28,16.14,325,325,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21820,AW00021820,Villeneuve-D'Ascq,France,50.6608574,3.1365171,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
21821,AW00021821,Bonn,Germany,50.734244999,7.099187,335789.0,1.0,48.97,16.323333,185,185,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21822,AW00021822,York,United Kingdom,53.962026649,-1.083683588,141685.0,1.0,564.99,564.99,246,246,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
21823,AW00021823,Berlin,Germany,52.435047,13.19789,4679500.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
21824,AW00021824,London,United Kingdom,51.420287318258,-0.207126382835,11262000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21825,AW00021825,Berlin,Germany,52.435047,13.19789,4679500.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21826,AW00021826,Ingolstadt,Germany,48.762385,11.4253513,142308.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21827,AW00021827,Neunkirchen,Germany,49.3713264,7.1283911,47097.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21828,AW00021828,Paderborn,Germany,51.7150188,8.751965,155749.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21829,AW00021829,W. York,United Kingdom,53.962026649,-1.083683588,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
21830,AW00021830,Warrington,United Kingdom,53.3839052,-2.5997651,165456.0,1.0,539.99,539.99,232,232,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,1,0,0,0
21831,AW00021831,Roubaix,France,50.6913168,3.1733647,98286.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
21832,AW00021832,Roncq,France,50.7542177,3.1205365,14075.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21833,AW00021833,Duesseldorf,Germany,51.224219999,6.780068,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Unknown,0,0,0,1
21834,AW00021834,Hof,Germany,50.316520999,11.913545001,46963.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21835,AW00021835,Saarlouis,Germany,49.3156842,6.7503402,34893.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Small City,0,0,0,1
21836,AW00021836,Werne,Germany,51.6645622,7.6343848,107037.0,1.0,4.99,4.99,186,186,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21837,AW00021837,Frankfurt,Germany,50.1287688,8.670154,2319029.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21838,AW00021838,Poing,Germany,48.171248999,11.818208001,16666.0,1.0,4.99,4.99,231,231,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21839,AW00021839,Kirkby,United Kingdom,53.482206195,-2.891878112,45564.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21840,AW00021840,Maidenhead,United Kingdom,51.536570885934,-0.735164909035,63580.0,1.0,31.27,10.423333,360,360,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21841,AW00021841,York,United Kingdom,53.962026649,-1.083683588,141685.0,1.0,24.99,24.99,193,193,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21842,AW00021842,Hamburg,Germany,53.550677999,9.99697,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
21843,AW00021843,Leipzig,Germany,51.338287999,12.377931001,619879.0,1.0,13.98,6.99,297,297,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21844,AW00021844,Hof,Germany,50.316520999,11.913545001,46963.0,1.0,39.98,19.99,184,184,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21845,AW00021845,Metz,France,49.1144619,6.1720901,122572.0,1.0,4.99,4.99,305,305,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21846,AW00021846,Ingolstadt,Germany,48.762385,11.4253513,142308.0,1.0,39.98,19.99,319,319,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
21847,AW00021847,London,United Kingdom,51.420287318258,-0.207126382835,11262000.0,1.0,187.98,62.66,188,188,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21848,AW00021848,London,United Kingdom,51.420287318258,-0.207126382835,11262000.0,1.0,564.99,564.99,227,227,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,1,0,0,0
21849,AW00021849,Saint Ouen,France,45.8008832,-0.2128316,107037.0,1.0,39.98,19.99,312,312,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21850,AW00021850,Paris,France,48.8319164,2.3558551,11060000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Major City,0,0,0,1
21851,AW00021851,Frankfurt,Germany,50.1287688,8.670154,2319029.0,1.0,4.99,4.99,309,309,1.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21852,AW00021852,Kassel,Germany,51.3187253,9.4946293,204687.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21853,AW00021853,Saarlouis,Germany,49.3156842,6.7503402,34893.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21854,AW00021854,London,United Kingdom,51.420287318258,-0.207126382835,11262000.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,Major City,0,0,0,1
21855,AW00021855,Woolston,United Kingdom,53.398583,-2.515314,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
21856,AW00021856,Lancaster,United Kingdom,54.048160814703,-2.803822887504,52660.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21857,AW00021857,London,United Kingdom,51.420287318258,-0.207126382835,11262000.0,1.0,2487.33,829.11,369,369,3.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21858,AW00021858,London,United Kingdom,51.420287318258,-0.207126382835,11262000.0,1.0,2492.32,623.08,373,373,4.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21859,AW00021859,Colombes,France,48.9230455,2.2549454,91053.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Small City,0,0,0,1
21860,AW00021860,Les Ulis,France,48.6826716,2.1694179,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,Unknown,0,0,0,1
21861,AW00021861,Paris,France,48.8319164,2.3558551,11060000.0,1.0,39.98,19.99,362,362,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Major City,0,0,0,0
21862,AW00021862,Roissy En Brie,France,48.7913046,2.6544938,107037.0,1.0,13.98,6.99,250,250,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21863,AW00021863,München,Germany,48.143438999,11.573599,107037.0,1.0,39.98,19.99,295,295,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Unknown,0,0,0,0
21864,AW00021864,Billericay,United Kingdom,51.6028083,0.4444627,27998.0,1.0,28.98,14.49,214,214,2.0,279.25,1.0,existing_not_returned,0,0,1,0,Small City,0,0,0,0
