CustomerID,AccountNumber,total_orders,total_spent,avg_order_value,days_since_last_purchase,days_since_first_purchase,unique_products,favorite_category,avg_days_between_orders,orders_per_month,will_buy_again
18779,AW00018779,1,4.99,4.99,86.0,86.0,1,Accessories,9999.0,1.0,1
28265,AW00028265,1,39.98,19.99,61.0,61.0,2,Accessories,9999.0,1.0,1
25709,AW00025709,2,1308.0582,261.61164,68.0,954.0,5,Accessories,886.0,0.068965517241,1
13807,AW00013807,2,4506.76,1502.253333,301.0,945.0,3,Bikes,644.0,0.090909090909,0
15799,AW00015799,2,4423.3796,1105.8449,76.0,412.0,3,Accessories,336.0,0.181818181818,1
20299,AW00020299,1,56.97,28.485,290.0,290.0,2,Accessories,9999.0,1.0,0
22291,AW00022291,1,574.98,287.49,242.0,242.0,2,Accessories,9999.0,1.0,0
14889,AW00014889,1,21.98,21.98,113.0,113.0,1,Accessories,9999.0,1.0,1
16881,AW00016881,1,2319.99,2319.99,92.0,92.0,1,Bikes,9999.0,1.0,1
20817,AW00020817,2,4118.26,2059.13,319.0,784.0,2,Bikes,465.0,0.133333333333,0
14325,AW00014325,3,5152.6982,736.099742,102.0,491.0,6,Bikes,194.5,0.230769230769,1
19735,AW00019735,1,572.26,143.065,199.0,199.0,4,Accessories,9999.0,1.0,0
26227,AW00026227,1,1709.98,854.99,92.0,92.0,2,Clothing,9999.0,1.0,1
24753,AW00024753,1,791.32,197.83,236.0,236.0,4,Accessories,9999.0,1.0,0
29081,AW00029081,1,742.35,742.35,188.0,188.0,1,Bikes,9999.0,1.0,0
28062,AW00028062,2,5962.34,2981.17,62.0,1066.0,2,Bikes,1004.0,0.060606060606,1
20236,AW00020236,2,5279.26,2639.63,212.0,824.0,2,Bikes,612.0,0.1,0
15908,AW00015908,2,1413.93,235.655,200.0,428.0,6,Accessories,228.0,0.25,0
27183,AW00027183,1,1147.77,382.59,239.0,239.0,3,Accessories,9999.0,1.0,0
23734,AW00023734,1,69.97,23.323333,198.0,198.0,3,Accessories,9999.0,1.0,0
22855,AW00022855,1,70.96,17.74,61.0,61.0,4,Accessories,9999.0,1.0,1
28202,AW00028202,1,2419.06,1209.53,394.0,394.0,2,Accessories,9999.0,1.0,0
16300,AW00016300,2,111.95,27.9875,39.0,211.0,4,Accessories,172.0,0.333333333333,1
23874,AW00023874,1,539.99,539.99,90.0,90.0,1,Bikes,9999.0,1.0,1
11972,AW00011972,2,65.25,10.875,37.0,80.0,6,Accessories,43.0,2.0,1
29284,AW00029284,1,49.99,49.99,48.0,48.0,1,Clothing,9999.0,1.0,1
29582,AW00029582,4,153310.5787,2395.477792,822.0,1095.0,23,Bikes,91.0,0.444444444444,0
29144,AW00029144,1,3578.27,3578.27,919.0,919.0,1,Bikes,9999.0,1.0,0
25646,AW00025646,1,539.99,539.99,345.0,345.0,1,Bikes,9999.0,1.0,0
22652,AW00022652,1,553.97,184.656666,224.0,224.0,3,Accessories,9999.0,1.0,0
14826,AW00014826,1,39.98,19.99,166.0,166.0,2,Accessories,9999.0,1.0,1
21318,AW00021318,1,36.96,12.32,122.0,122.0,3,Accessories,9999.0,1.0,1
27810,AW00027810,1,578.46,144.615,45.0,45.0,4,Accessories,9999.0,1.0,1
18716,AW00018716,2,6021.62,3010.81,332.0,931.0,2,Bikes,599.0,0.1,0
26290,AW00026290,2,3295.2596,1098.419866,45.0,722.0,3,Bikes,677.0,0.090909090909,1
29536,AW00029536,3,973.6662,162.2777,426.0,608.0,5,Clothing,91.0,0.5,0
19798,AW00019798,2,128.44,21.406666,117.0,338.0,6,Accessories,221.0,0.25,1
25208,AW00025208,1,27.28,13.64,252.0,252.0,2,Accessories,9999.0,1.0,0
14388,AW00014388,1,81.46,27.153333,245.0,245.0,3,Accessories,9999.0,1.0,0
24126,AW00024126,1,29.48,14.74,163.0,163.0,2,Accessories,9999.0,1.0,1
12224,AW00012224,1,84.98,42.49,74.0,74.0,2,Accessories,9999.0,1.0,1
13306,AW00013306,1,71.97,35.985,43.0,43.0,2,Accessories,9999.0,1.0,1
21272,AW00021272,2,4435.3796,887.07592,31.0,537.0,5,Bikes,506.0,0.125,1
15862,AW00015862,2,1379.95,344.9875,330.0,470.0,4,Accessories,140.0,0.4,0
20190,AW00020190,1,1204.46,301.115,222.0,222.0,4,Clothing,9999.0,1.0,0
22354,AW00022354,1,39.98,19.99,206.0,206.0,2,Accessories,9999.0,1.0,0
26682,AW00026682,1,64.47,21.49,165.0,165.0,3,Accessories,9999.0,1.0,1
25600,AW00025600,1,1268.84,634.42,153.0,153.0,2,Clothing,9999.0,1.0,1
27764,AW00027764,1,776.33,258.776666,106.0,106.0,3,Accessories,9999.0,1.0,1
14780,AW00014780,1,7.28,3.64,93.0,93.0,2,Accessories,9999.0,1.0,1
11016,AW00011016,1,2332.28,777.426666,353.0,353.0,3,Accessories,9999.0,1.0,0
22589,AW00022589,1,4.99,4.99,154.0,154.0,1,Accessories,9999.0,1.0,1
19672,AW00019672,1,74.98,24.993333,98.0,98.0,3,Accessories,9999.0,1.0,1
28328,AW00028328,1,4.99,4.99,57.0,57.0,1,Accessories,9999.0,1.0,1
12035,AW00012035,3,81.24,13.54,259.0,355.0,5,Accessories,48.0,1.0,0
29347,AW00029347,1,47.97,15.99,336.0,336.0,3,Accessories,9999.0,1.0,0
20691,AW00020691,1,39.98,19.99,311.0,311.0,2,Accessories,9999.0,1.0,0
15736,AW00015736,1,76.94,15.388,82.0,82.0,5,Accessories,9999.0,1.0,1
19343,AW00019343,2,1952.45,390.49,337.0,543.0,5,Accessories,206.0,0.333333333333,0
11345,AW00011345,2,4404.0882,1468.0294,393.0,463.0,3,Bikes,70.0,0.666666666666,0
25835,AW00025835,1,27.28,13.64,346.0,346.0,2,Accessories,9999.0,1.0,0
13509,AW00013509,2,48.96,12.24,235.0,256.0,4,Accessories,21.0,2.0,0
17179,AW00017179,1,29.48,14.74,196.0,196.0,2,Accessories,9999.0,1.0,0
27999,AW00027999,1,102.96,25.74,79.0,79.0,4,Accessories,9999.0,1.0,1
23937,AW00023937,1,38.98,19.49,343.0,343.0,2,Accessories,9999.0,1.0,0
15281,AW00015281,1,39.98,19.99,314.0,314.0,2,Accessories,9999.0,1.0,0
17445,AW00017445,1,1729.97,576.656666,234.0,234.0,3,Accessories,9999.0,1.0,0
26101,AW00026101,1,24.99,24.99,204.0,204.0,1,Accessories,9999.0,1.0,0
30037,AW00030037,8,45502.971168,745.950347,60.0,699.0,32,Clothing,91.2857142857142,0.380952380952,1
18135,AW00018135,3,6921.5825,1153.597083,72.0,450.0,6,Accessories,189.0,0.25,1
17963,AW00017963,2,3932.5425,1310.8475,109.0,426.0,3,Bikes,317.0,0.181818181818,1
27873,AW00027873,1,1249.84,624.92,396.0,396.0,2,Accessories,9999.0,1.0,0
19217,AW00019217,3,185.02,23.1275,61.0,338.0,8,Accessories,138.5,0.333333333333,1
14717,AW00014717,2,113.96,22.792,264.0,321.0,5,Accessories,57.0,1.0,0
26791,AW00026791,1,25.48,12.74,161.0,161.0,2,Accessories,9999.0,1.0,1
21209,AW00021209,1,39.99,19.995,143.0,143.0,2,Accessories,9999.0,1.0,1
23373,AW00023373,1,561.48,280.74,128.0,128.0,2,Accessories,9999.0,1.0,1
21381,AW00021381,1,69.99,69.99,76.0,76.0,1,Clothing,9999.0,1.0,1
20127,AW00020127,1,69.99,69.99,291.0,291.0,1,Clothing,9999.0,1.0,0
12553,AW00012553,1,9.99,9.99,262.0,262.0,1,Accessories,9999.0,1.0,0
11471,AW00011471,1,53.99,53.99,256.0,256.0,1,Clothing,9999.0,1.0,0
15971,AW00015971,1,39.98,19.99,223.0,223.0,2,Accessories,9999.0,1.0,0
24627,AW00024627,1,68.49,34.245,198.0,198.0,2,Accessories,9999.0,1.0,0
12725,AW00012725,1,127.28,42.426666,163.0,163.0,3,Accessories,9999.0,1.0,1
13243,AW00013243,2,4511.5425,1503.8475,246.0,723.0,3,Bikes,477.0,0.133333333333,0
21899,AW00021899,2,4663.7925,932.7585,111.0,696.0,5,Accessories,585.0,0.105263157894,1
24063,AW00024063,1,2433.04,608.26,364.0,364.0,4,Accessories,9999.0,1.0,0
27309,AW00027309,1,2457.33,819.11,333.0,333.0,3,Accessories,9999.0,1.0,0
16489,AW00016489,2,112.73,18.788333,264.0,318.0,6,Accessories,54.0,1.0,0
25145,AW00025145,1,23.78,11.89,221.0,221.0,2,Accessories,9999.0,1.0,0
18653,AW00018653,1,553.97,184.656666,145.0,145.0,3,Accessories,9999.0,1.0,1
15407,AW00015407,1,39.98,19.99,88.0,88.0,2,Accessories,9999.0,1.0,1
13180,AW00013180,2,201.46,50.365,155.0,259.0,4,Accessories,104.0,0.666666666666,1
26164,AW00026164,1,69.99,69.99,207.0,207.0,1,Clothing,9999.0,1.0,0
21836,AW00021836,1,4.99,4.99,186.0,186.0,1,Accessories,9999.0,1.0,0
17508,AW00017508,1,2324.92,774.973333,67.0,67.0,3,Accessories,9999.0,1.0,1
13572,AW00013572,2,5945.23,1486.3075,50.0,1063.0,4,Bikes,1013.0,0.060606060606,1
17900,AW00017900,2,2751.4175,917.139166,169.0,423.0,3,Bikes,254.0,0.25,1
29410,AW00029410,1,3399.99,3399.99,976.0,976.0,1,Bikes,9999.0,1.0,0
14262,AW00014262,3,5652.5396,942.089933,52.0,512.0,6,Bikes,230.0,0.2,1
16426,AW00016426,3,5768.3625,824.051785,87.0,428.0,7,Bikes,170.5,0.25,1
12098,AW00012098,2,83.97,20.9925,48.0,364.0,4,Accessories,316.0,0.181818181818,1
27246,AW00027246,1,28.99,28.99,259.0,259.0,1,Accessories,9999.0,1.0,0
18590,AW00018590,1,119.98,59.99,251.0,251.0,2,Clothing,9999.0,1.0,0
20754,AW00020754,1,78.98,39.49,151.0,151.0,2,Clothing,9999.0,1.0,1
22918,AW00022918,1,4.99,4.99,114.0,114.0,1,Accessories,9999.0,1.0,1
25082,AW00025082,1,34.89,17.445,109.0,109.0,2,Accessories,9999.0,1.0,1
12490,AW00012490,3,167.83,20.97875,147.0,316.0,8,Accessories,84.5,0.5,1
14654,AW00014654,1,7.28,3.64,302.0,302.0,2,Accessories,9999.0,1.0,0
16818,AW00016818,1,2391.94,478.388,113.0,113.0,5,Accessories,9999.0,1.0,1
18982,AW00018982,1,1783.96,445.99,57.0,57.0,4,Accessories,9999.0,1.0,1
30100,AW00030100,4,88310.8179,981.23131,822.0,1095.0,34,Bikes,91.0,0.444444444444,0
18198,AW00018198,2,4143.25,1381.083333,96.0,987.0,3,Bikes,891.0,0.068965517241,1
14952,AW00014952,2,4153.25,1384.416666,315.0,796.0,3,Bikes,481.0,0.125,0
19280,AW00019280,2,2537.97,845.99,47.0,628.0,3,Bikes,581.0,0.105263157894,1
13870,AW00013870,2,3282.83,1094.276666,342.0,521.0,3,Bikes,179.0,0.333333333333,0
23608,AW00023608,1,2510.94,836.98,339.0,339.0,3,Accessories,9999.0,1.0,0
26854,AW00026854,1,1714.97,571.656666,85.0,85.0,3,Accessories,9999.0,1.0,1
20362,AW00020362,1,69.99,69.99,78.0,78.0,1,Clothing,9999.0,1.0,1
29018,AW00029018,1,63.97,21.323333,70.0,70.0,3,Accessories,9999.0,1.0,1
22526,AW00022526,1,1732.26,433.065,70.0,70.0,4,Accessories,9999.0,1.0,1
16034,AW00016034,1,7.28,3.64,64.0,64.0,2,Accessories,9999.0,1.0,1
21444,AW00021444,1,22.93,7.643333,248.0,248.0,3,Accessories,9999.0,1.0,0
27936,AW00027936,1,24.99,24.99,225.0,225.0,1,Accessories,9999.0,1.0,0
12788,AW00012788,1,56.97,28.485,207.0,207.0,2,Accessories,9999.0,1.0,0
17116,AW00017116,1,1764.96,441.24,202.0,202.0,4,Accessories,9999.0,1.0,0
25772,AW00025772,1,75.48,37.74,176.0,176.0,2,Accessories,9999.0,1.0,1
24690,AW00024690,1,609.45,121.89,97.0,97.0,5,Accessories,9999.0,1.0,1
24664,AW00024664,2,4368.58,728.096666,162.0,763.0,6,Accessories,601.0,0.1,1
16174,AW00016174,2,140.45,23.408333,224.0,300.0,5,Accessories,76.0,1.0,0
19091,AW00019091,2,24.27,12.135,27.0,223.0,2,Accessories,196.0,0.285714285714,1
27581,AW00027581,1,539.99,539.99,171.0,171.0,1,Bikes,9999.0,1.0,1
17740,AW00017740,1,38.98,19.49,308.0,308.0,2,Accessories,9999.0,1.0,0
26230,AW00026230,1,2398.05,799.35,111.0,111.0,3,Accessories,9999.0,1.0,1
23359,AW00023359,1,539.99,539.99,111.0,111.0,1,Bikes,9999.0,1.0,1
14869,AW00014869,1,54.96,13.74,5.0,5.0,4,Accessories,9999.0,1.0,1
24710,AW00024710,1,1732.26,433.065,321.0,321.0,4,Accessories,9999.0,1.0,0
13472,AW00013472,1,2518.98,629.745,218.0,218.0,4,Accessories,9999.0,1.0,0
24879,AW00024879,1,21.49,21.49,113.0,113.0,1,Accessories,9999.0,1.0,1
21793,AW00021793,1,1155.48,577.74,63.0,63.0,2,Accessories,9999.0,1.0,1
14823,AW00014823,2,4392.74,1098.185,62.0,849.0,4,Accessories,787.0,0.08,1
26061,AW00026061,2,5838.05,1946.016666,203.0,810.0,3,Bikes,607.0,0.1,0
26184,AW00026184,1,36.27,12.09,296.0,296.0,3,Accessories,9999.0,1.0,0
20442,AW00020442,1,2482.23,620.5575,258.0,258.0,4,Accessories,9999.0,1.0,0
16343,AW00016343,2,58.25,14.5625,89.0,235.0,4,Accessories,146.0,0.4,1
27750,AW00027750,1,23.78,11.89,134.0,134.0,2,Accessories,9999.0,1.0,1
27412,AW00027412,1,68.97,22.99,95.0,95.0,3,Accessories,9999.0,1.0,1
18922,AW00018922,1,2326.96,775.653333,61.0,61.0,3,Accessories,9999.0,1.0,1
28763,AW00028763,1,3578.27,3578.27,988.0,988.0,1,Bikes,9999.0,1.0,0
28978,AW00028978,1,63.97,21.323333,202.0,202.0,3,Accessories,9999.0,1.0,0
14992,AW00014992,2,106.26,21.252,23.0,146.0,5,Accessories,123.0,0.5,1
20273,AW00020273,1,39.98,19.99,122.0,122.0,2,Accessories,9999.0,1.0,1
29101,AW00029101,1,7.28,3.64,89.0,89.0,2,Accessories,9999.0,1.0,1
27704,AW00027704,1,42.28,14.093333,325.0,325.0,3,Accessories,9999.0,1.0,0
19045,AW00019045,1,48.97,16.323333,246.0,246.0,3,Accessories,9999.0,1.0,0
27458,AW00027458,1,68.97,22.99,210.0,210.0,3,Accessories,9999.0,1.0,0
16220,AW00016220,1,562.96,140.74,188.0,188.0,4,Accessories,9999.0,1.0,0
28809,AW00028809,1,24.99,24.99,298.0,298.0,1,Accessories,9999.0,1.0,0
17694,AW00017694,1,4.99,4.99,284.0,284.0,1,Accessories,9999.0,1.0,0
29055,AW00029055,1,765.32,191.33,242.0,242.0,4,Accessories,9999.0,1.0,0
17571,AW00017571,1,1763.97,587.99,164.0,164.0,3,Clothing,9999.0,1.0,1
28932,AW00028932,1,93.97,31.323333,47.0,47.0,3,Accessories,9999.0,1.0,1
13595,AW00013595,4,9390.5325,1043.3925,166.0,746.0,9,Accessories,193.3333333333333,0.210526315789,1
16512,AW00016512,2,3262.83,1087.61,259.0,670.0,3,Bikes,411.0,0.142857142857,0
16097,AW00016097,3,103.55,20.71,195.0,363.0,5,Accessories,84.0,0.6,0
25002,AW00025002,1,4.99,4.99,210.0,210.0,1,Accessories,9999.0,1.0,0
18753,AW00018753,1,123.98,61.99,203.0,203.0,2,Clothing,9999.0,1.0,0
21670,AW00021670,1,147.77,36.9425,139.0,139.0,4,Accessories,9999.0,1.0,1
25892,AW00025892,1,2443.35,2443.35,716.0,716.0,1,Bikes,9999.0,1.0,0
14531,AW00014531,2,190.54,27.22,306.0,338.0,7,Accessories,32.0,2.0,0
20734,AW00020734,1,7.28,3.64,245.0,245.0,2,Accessories,9999.0,1.0,0
16051,AW00016051,2,2746.5525,1373.27625,50.0,503.0,2,Bikes,453.0,0.133333333333,1
19214,AW00019214,1,4.99,4.99,326.0,326.0,1,Accessories,9999.0,1.0,0
13641,AW00013641,2,144.74,24.123333,235.0,317.0,6,Accessories,82.0,0.666666666666,0
24956,AW00024956,1,751.34,375.67,205.0,205.0,2,Clothing,9999.0,1.0,0
18968,AW00018968,2,151.43,25.238333,63.0,93.0,5,Accessories,30.0,2.0,1
14577,AW00014577,2,1505.8582,301.17164,203.0,1067.0,5,Accessories,864.0,0.068965517241,0
25938,AW00025938,2,1308.0582,261.61164,87.0,795.0,5,Accessories,708.0,0.083333333333,1
18032,AW00018032,1,144.45,28.89,268.0,268.0,5,Accessories,9999.0,1.0,0
24418,AW00024418,2,4329.61,1443.203333,276.0,773.0,3,Bikes,497.0,0.125,0
19260,AW00019260,2,1592.7075,398.176875,71.0,711.0,4,Accessories,640.0,0.095238095238,1
13011,AW00013011,3,6819.1082,974.158314,115.0,649.0,6,Accessories,267.0,0.166666666666,1
22254,AW00022254,1,553.97,184.656666,380.0,380.0,3,Accessories,9999.0,1.0,0
13349,AW00013349,1,21.98,21.98,349.0,349.0,1,Accessories,9999.0,1.0,0
12121,AW00012121,2,5946.2,1189.24,183.0,799.0,5,Accessories,616.0,0.1,0
11783,AW00011783,2,109.97,27.4925,262.0,311.0,3,Accessories,49.0,1.0,0
20488,AW00020488,1,14.98,7.49,67.0,67.0,2,Accessories,9999.0,1.0,1
23482,AW00023482,1,29.99,29.99,63.0,63.0,1,Accessories,9999.0,1.0,1
13057,AW00013057,2,3341.81,668.362,84.0,753.0,5,Clothing,669.0,0.090909090909,1
24372,AW00024372,2,3356.0425,1118.680833,214.0,434.0,3,Bikes,220.0,0.285714285714,0
21962,AW00021962,1,35.0,35.0,335.0,335.0,1,Accessories,9999.0,1.0,0
22208,AW00022208,1,42.28,14.093333,303.0,303.0,3,Accessories,9999.0,1.0,0
13303,AW00013303,3,66.25,11.041666,144.0,270.0,6,Accessories,63.0,0.75,1
12075,AW00012075,2,5933.26,1977.753333,187.0,798.0,3,Bikes,611.0,0.1,0
23436,AW00023436,2,3950.5225,790.1045,204.0,535.0,5,Bikes,331.0,0.181818181818,0
11829,AW00011829,2,130.94,21.823333,221.0,321.0,6,Accessories,100.0,0.666666666666,0
23190,AW00023190,1,14.98,7.49,63.0,63.0,2,Accessories,9999.0,1.0,1
19506,AW00019506,2,3480.3775,870.094375,247.0,436.0,4,Accessories,189.0,0.333333333333,0
27996,AW00027996,1,67.93,22.643333,353.0,353.0,3,Accessories,9999.0,1.0,0
15759,AW00015759,1,89.97,29.99,313.0,313.0,3,Accessories,9999.0,1.0,0
22423,AW00022423,1,583.97,194.656666,230.0,230.0,3,Clothing,9999.0,1.0,0
20857,AW00020857,1,1120.49,1120.49,139.0,139.0,1,Bikes,9999.0,1.0,1
14408,AW00014408,1,65.96,21.986666,53.0,53.0,3,Accessories,9999.0,1.0,1
28517,AW00028517,1,578.46,144.615,31.0,31.0,4,Accessories,9999.0,1.0,1
13718,AW00013718,2,3062.33,1020.776666,127.0,607.0,3,Bikes,480.0,0.125,1
13887,AW00013887,2,4763.34,2381.67,231.0,505.0,2,Bikes,274.0,0.222222222222,0
21378,AW00021378,1,78.98,39.49,195.0,195.0,2,Clothing,9999.0,1.0,0
21547,AW00021547,1,72.96,18.24,151.0,151.0,4,Accessories,9999.0,1.0,1
27120,AW00027120,1,1264.84,632.42,148.0,148.0,2,Clothing,9999.0,1.0,1
11491,AW00011491,3,8158.01,1165.43,143.0,813.0,7,Accessories,335.0,0.136363636363,1
29393,AW00029393,1,23.78,11.89,364.0,364.0,2,Accessories,9999.0,1.0,0
23774,AW00023774,1,1234.45,246.89,298.0,298.0,5,Accessories,9999.0,1.0,0
22729,AW00022729,1,69.97,23.323333,297.0,297.0,3,Accessories,9999.0,1.0,0
12413,AW00012413,2,162.28,40.57,168.0,222.0,4,Accessories,54.0,1.0,1
20196,AW00020196,1,1120.49,1120.49,215.0,215.0,1,Bikes,9999.0,1.0,0
12536,AW00012536,1,8.99,8.99,68.0,68.0,1,Clothing,9999.0,1.0,1
29991,AW00029991,7,5575.2477,557.52477,91.0,638.0,9,Bikes,91.1666666666666,0.388888888888,1
16758,AW00016758,2,3062.34,1531.17,159.0,238.0,2,Bikes,79.0,1.0,1
27827,AW00027827,1,25.48,12.74,82.0,82.0,2,Accessories,9999.0,1.0,1
25248,AW00025248,1,39.98,19.99,68.0,68.0,2,Accessories,9999.0,1.0,1
18507,AW00018507,1,103.48,34.493333,25.0,25.0,3,Accessories,9999.0,1.0,1
26814,AW00026814,1,2049.0982,2049.0982,564.0,564.0,1,Bikes,9999.0,1.0,0
18109,AW00018109,1,123.48,41.16,339.0,339.0,3,Accessories,9999.0,1.0,0
17156,AW00017156,1,2502.27,500.454,83.0,83.0,5,Accessories,9999.0,1.0,1
16466,AW00016466,2,4624.9125,2312.45625,123.0,580.0,2,Bikes,457.0,0.133333333333,1
29868,AW00029868,4,13219.944,338.972923,91.0,365.0,22,Clothing,91.3333333333333,0.444444444444,1
18799,AW00018799,1,119.98,59.99,299.0,299.0,2,Clothing,9999.0,1.0,0
16635,AW00016635,2,161.29,20.16125,7.0,285.0,8,Accessories,278.0,0.222222222222,1
28119,AW00028119,1,574.98,287.49,49.0,49.0,2,Accessories,9999.0,1.0,1
18630,AW00018630,1,48.97,16.323333,43.0,43.0,3,Accessories,9999.0,1.0,1
15284,AW00015284,2,1683.93,280.655,73.0,728.0,6,Clothing,655.0,0.095238095238,1
26645,AW00026645,2,2800.4382,933.4794,51.0,604.0,3,Bikes,553.0,0.111111111111,1
19981,AW00019981,1,1155.48,577.74,299.0,299.0,2,Accessories,9999.0,1.0,0
26522,AW00026522,1,24.99,24.99,175.0,175.0,1,Accessories,9999.0,1.0,1
28686,AW00028686,1,800.31,160.062,132.0,132.0,5,Accessories,9999.0,1.0,1
17448,AW00017448,1,64.47,21.49,125.0,125.0,3,Accessories,9999.0,1.0,1
17817,AW00017817,1,49.48,24.74,68.0,68.0,2,Accessories,9999.0,1.0,1
18338,AW00018338,2,6124.58,1020.763333,47.0,969.0,6,Accessories,922.0,0.066666666666,1
14010,AW00014010,2,3861.3896,965.3474,335.0,534.0,4,Bikes,199.0,0.333333333333,0
24587,AW00024587,2,3882.5525,1941.27625,45.0,402.0,2,Bikes,357.0,0.166666666666,1
16927,AW00016927,2,38.92,12.973333,0.0,345.0,3,Accessories,345.0,0.181818181818,1
21255,AW00021255,1,32.28,16.14,326.0,326.0,2,Accessories,9999.0,1.0,0
12244,AW00012244,2,114.96,28.74,256.0,346.0,4,Accessories,90.0,0.666666666666,0
23021,AW00023021,1,564.48,282.24,167.0,167.0,2,Clothing,9999.0,1.0,1
26353,AW00026353,1,1773.95,354.79,85.0,85.0,5,Accessories,9999.0,1.0,1
28288,AW00028288,2,6039.3,1006.55,32.0,1007.0,6,Clothing,975.0,0.0625,1
25371,AW00025371,1,2181.5625,2181.5625,714.0,714.0,1,Bikes,9999.0,1.0,0
27043,AW00027043,1,782.99,782.99,714.0,714.0,1,Bikes,9999.0,1.0,0
15882,AW00015882,2,1372.46,343.115,288.0,487.0,4,Bikes,199.0,0.285714285714,0
19383,AW00019383,1,119.96,29.99,328.0,328.0,4,Accessories,9999.0,1.0,0
14700,AW00014700,2,5904.23,1476.0575,105.0,977.0,4,Bikes,872.0,0.068965517241,1
11368,AW00011368,3,5106.24,464.203636,58.0,949.0,11,Accessories,445.5,0.1,1
23897,AW00023897,1,38.98,19.49,320.0,320.0,2,Accessories,9999.0,1.0,0
28225,AW00028225,1,60.47,20.156666,207.0,207.0,3,Accessories,9999.0,1.0,0
20565,AW00020565,1,64.97,21.656666,203.0,203.0,3,Accessories,9999.0,1.0,0
29270,AW00029270,1,11.94,5.97,156.0,156.0,2,Accessories,9999.0,1.0,1
13426,AW00013426,2,4498.5325,1499.510833,264.0,694.0,3,Bikes,430.0,0.142857142857,0
24003,AW00024003,2,2806.5325,701.633125,179.0,517.0,4,Bikes,338.0,0.166666666666,1
15590,AW00015590,2,4440.0482,740.008033,92.0,430.0,6,Accessories,338.0,0.181818181818,1
11262,AW00011262,27,1126.82,17.886031,6.0,335.0,26,Accessories,12.6538461538461,2.454545454545,1
21839,AW00021839,1,92.48,30.826666,154.0,154.0,3,Accessories,9999.0,1.0,1
19675,AW00019675,1,198.99,66.33,140.0,140.0,3,Accessories,9999.0,1.0,1
25769,AW00025769,1,2514.93,628.7325,371.0,371.0,4,Accessories,9999.0,1.0,0
11660,AW00011660,5,324.72,21.648,165.0,265.0,11,Accessories,25.0,1.666666666666,1
23605,AW00023605,1,2344.96,586.24,60.0,60.0,4,Accessories,9999.0,1.0,1
19967,AW00019967,2,6029.57,2009.856666,217.0,880.0,3,Bikes,663.0,0.090909090909,0
12642,AW00012642,1,8.99,8.99,258.0,258.0,1,Clothing,9999.0,1.0,0
22131,AW00022131,1,561.48,280.74,254.0,254.0,2,Accessories,9999.0,1.0,0
24295,AW00024295,1,608.96,152.24,50.0,50.0,4,Accessories,9999.0,1.0,1
11952,AW00011952,3,8169.0,1167.0,174.0,846.0,7,Bikes,336.0,0.136363636363,1
14116,AW00014116,2,3317.4075,1105.8025,221.0,616.0,3,Bikes,395.0,0.153846153846,0
23313,AW00023313,2,2906.0325,581.2065,183.0,565.0,5,Accessories,382.0,0.166666666666,0
25477,AW00025477,1,3.99,3.99,221.0,221.0,1,Accessories,9999.0,1.0,0
21149,AW00021149,1,1183.47,394.49,137.0,137.0,3,Clothing,9999.0,1.0,1
26751,AW00026751,2,1903.48,951.74,106.0,499.0,2,Bikes,393.0,0.153846153846,1
19921,AW00019921,1,63.97,21.323333,290.0,290.0,3,Accessories,9999.0,1.0,0
22838,AW00022838,1,29.99,29.99,194.0,194.0,1,Accessories,9999.0,1.0,0
23834,AW00023834,1,561.92,140.48,80.0,80.0,4,Accessories,9999.0,1.0,1
11076,AW00011076,3,8159.04,2039.76,221.0,1013.0,4,Bikes,396.0,0.115384615384,0
15699,AW00015699,3,6969.5725,871.196562,170.0,754.0,8,Accessories,292.0,0.157894736842,1
27060,AW00027060,1,782.99,782.99,674.0,674.0,1,Bikes,9999.0,1.0,0
25185,AW00025185,1,2453.04,613.26,259.0,259.0,4,Accessories,9999.0,1.0,0
16695,AW00016695,2,76.15,12.691666,90.0,147.0,5,Accessories,57.0,2.0,1
28056,AW00028056,1,30.48,15.24,62.0,62.0,2,Accessories,9999.0,1.0,1
12473,AW00012473,3,5665.2196,809.317085,212.0,566.0,7,Accessories,177.0,0.272727272727,0
21132,AW00021132,1,21.49,21.49,237.0,237.0,1,Accessories,9999.0,1.0,0
17219,AW00017219,1,35.0,35.0,154.0,154.0,1,Accessories,9999.0,1.0,1
11477,AW00011477,1,34.99,34.99,125.0,125.0,1,Accessories,9999.0,1.0,1
18215,AW00018215,2,150.97,50.323333,89.0,89.0,3,Accessories,0.0,2.0,1
16741,AW00016741,2,6056.61,2018.87,314.0,1092.0,3,Bikes,778.0,0.08,0
15868,AW00015868,3,166.51,18.501111,0.0,254.0,8,Accessories,127.0,0.375,1
12782,AW00012782,1,2400.95,600.2375,210.0,210.0,4,Clothing,9999.0,1.0,0
16864,AW00016864,1,2369.97,592.4925,94.0,94.0,4,Accessories,9999.0,1.0,1
24143,AW00024143,1,6.28,3.14,34.0,34.0,2,Accessories,9999.0,1.0,1
28102,AW00028102,1,1299.83,433.276666,32.0,32.0,3,Clothing,9999.0,1.0,1
29576,AW00029576,8,7777.8731,288.069374,60.0,699.0,20,Components,91.2857142857142,0.380952380952,1
29499,AW00029499,8,234957.321658,999.81839,60.0,699.0,78,Components,91.2857142857142,0.380952380952,1
23665,AW00023665,2,4207.32,1051.83,104.0,509.0,4,Clothing,405.0,0.153846153846,1
25586,AW00025586,1,1223.84,611.92,215.0,215.0,2,Clothing,9999.0,1.0,0
